Periode,Gare de départ,AMIENS,BAYONNE,BELFORT,BÉZIERS,BORDEAUX-ST-JEAN,BOULOGNE-VILLE,BOURGES,BOURG-ST-MAURICE/ST-GERVAIS,BRIANÇON,BRIVE/CAHORS,CAEN,CERBERE,CERBÈRE,CHERBOURG,CLERMONT-FERRAND,GRANVILLE,HENDAYE,LATOUR-DE-CAROL,LE HAVRE,LIMOGES,LYON,LYON-PART-DIEU,MARSEILLE-ST-CHARLES,MAUBEUGE,MAUBEUGE/CAMBRAI,MODANE,NANTES,NEVERS,NICE-VILLE,NÎMES,ORLÉANS,PARIS-AUSTERLITZ,PARIS-BERCY,PARIS-EST,PARIS-NORD,PARIS-ST-LAZARE,PARIS-VAUGIRARD,RODEZ/ALBI,ROUEN,ROUEN-RIVE-DROITE,ST-QUENTIN,TOULOUSE-MATABIAU,TOULOUSE-MATABIAU/CERBERE,TOULOUSE-MATABIAU/RODEZ,TOURS,TROUVILLE-DEAUVILLE,TROYES
2014-10,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,
2014-10,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,
2014-10,NANTES,,,,,71,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,,,,,,,,,,,,,,
2014-10,NICE-VILLE,,,,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10,NÎMES,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,,,,,,,,,,,,,,,
2014-10,PARIS-AUSTERLITZ,,,,,,,123,,,,,314,,,,,,,,,,,,,,,,,,,371,,,,,,,,,,,,,,128,,
2014-10,PARIS-BERCY,,,,,,,,,,,,,,,235,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,
2014-10,PARIS-EST,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279
2014-10,PARIS-NORD,316,,,,,66,,,,,,,,,,,,,,,,,,309,,,,,,,,,,,,,,,,,,,,,,,
2014-10,PARIS-ST-LAZARE,,,,,,,,,,,245,,,175,,,,,364,,,,,,,,,,,,,,,,,,,,336,,,,,,,86,
2014-10,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,,,,,,,,,,,
2014-10,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,
2014-10,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,
2014-10,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,,,,,,,,,,,,
2014-11,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194,,,,,,,,,,,,
2014-11,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,
2014-11,BÉZIERS,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,20,,,,,,,68,,197,,,,,,,,,,,,,,,,,,
2014-11,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,,,,,,,,,,,,
2014-11,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,
2014-11,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,,,,,,,,,67,,
2014-11,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,
2014-11,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,,
2014-11,CLERMONT-FERRAND,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,211,,,,,,,,,,,,,,
2014-11,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,
2014-11,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,
2014-11,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,,,,,,,,,,,
2014-11,LIMOGES,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,
2014-11,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,,
2014-11,NANTES,,,,,68,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,,,,,,,,,,,,,,
2014-11,NICE-VILLE,,,,,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11,NÎMES,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345,,,,,,,,,,,,,,,
2014-11,PARIS-AUSTERLITZ,,,,,,,117,,,,,98,,,,,,,,,,,,,,,,,,,336,,,,,,,,,,,,,,123,,
2014-11,PARIS-BERCY,,,,,,,,,,,,,,,210,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,,,
2014-11,PARIS-EST,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247
2014-11,PARIS-NORD,280,,,,,67,,,,,,,,,,,,,,,,,,273,,,,,,,,,,,,,,,,,,,,,,,
2014-11,PARIS-ST-LAZARE,,,,,,,,,,,230,,,161,,,,,331,,,,,,,,,,,,,,,,,,,,283,,,,,,,76,
2014-11,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,,,,,,,,,,
2014-11,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,
2014-11,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,
2014-11,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,,,,,,,,,,,
2014-12,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,,,,,,,,,,,
2014-12,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,
2014-12,BÉZIERS,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,31,,,,,,,69,,192,,,,,,,,,,,,,,,,,,
2014-12,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,,,
2014-12,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,
2014-12,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,,65,,
2014-12,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,
2014-12,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,,
2014-12,CLERMONT-FERRAND,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,234,,,,,,,,,,,,,,
2014-12,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,
2014-12,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,
2014-12,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,,,,,,,,,,,
2014-12,LIMOGES,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,
2014-12,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,
2014-12,NANTES,,,,,71,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,,,
2014-12,NICE-VILLE,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12,NÎMES,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,,,,,,,,,,,,
2014-12,PARIS-AUSTERLITZ,,,,,,,123,,,,,102,,,,,,,,,,,,,,,,,,,355,,,,,,,,,,,,,,129,,
2014-12,PARIS-BERCY,,,,,,,,,,,,,,,236,,,,,,,,,,,,,159,,,,,,,,,,,,,,,,,,,
2014-12,PARIS-EST,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278
2014-12,PARIS-NORD,293,,,,,83,,,,,,,,,,,,,,,,,,271,,,,,,,,,,,,,,,,,,,,,,,
2014-12,PARIS-ST-LAZARE,,,,,,,,,,,230,,,169,,,,,359,,,,,,,,,,,,,,,,,,,,297,,,,,,,79,
2014-12,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,,,,,,,,,,
2014-12,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,
2014-12,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,
2014-12,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,
2015-01,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,
2015-01,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,
2015-01,BÉZIERS,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,31,,,,,,,72,,191,,,,,,,,,,,,,,,,,,
2015-01,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,
2015-01,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,
2015-01,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,67,,
2015-01,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,
2015-01,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,,,,,,,
2015-01,CLERMONT-FERRAND,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,232,,,,,,,,,,,,,,
2015-01,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,
2015-01,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,
2015-01,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,,,,,,,,,,,
2015-01,LIMOGES,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,
2015-01,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,,,,,,,,,,,,
2015-01,NANTES,,,,,72,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,
2015-01,NICE-VILLE,,,,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01,NÎMES,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,,,,,,,,,,,,,,,
2015-01,PARIS-AUSTERLITZ,,,,,,,124,,,,,106,,,,,,,,,,,,,,,,,,,366,,,,,,,,,,,,,,128,,
2015-01,PARIS-BERCY,,,,,,,,,,,,,,,234,,,,,,,,,,,,,147,,,,,,,,,,,,,,,,,,,
2015-01,PARIS-EST,,,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278
2015-01,PARIS-NORD,162,,,,,54,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,
2015-01,PARIS-ST-LAZARE,,,,,,,,,,,244,,,171,,,,,365,,,,,,,,,,,,,,,,,,,,324,,,,,,,78,
2015-01,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,,,,,,,,,,,
2015-01,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,,,
2015-01,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,
2015-01,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,
2015-02,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,
2015-02,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,
2015-02,BÉZIERS,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,13,,,,,,,65,,167,,,,,,,,,,,,,,,,,,
2015-02,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,
2015-02,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,
2015-02,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,60,,
2015-02,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,
2015-02,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,,,,,,,,,
2015-02,CLERMONT-FERRAND,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,202,,,,,,,,,,,,,,
2015-02,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,
2015-02,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,
2015-02,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,
2015-02,LIMOGES,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,
2015-02,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,,
2015-02,NANTES,,,,,64,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,
2015-02,NICE-VILLE,,,,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02,NÎMES,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,,
2015-02,PARIS-AUSTERLITZ,,,,,,,113,,,,,95,,,,,,,,,,,,,,,,,,,336,,,,,,,,,,,,,,115,,
2015-02,PARIS-BERCY,,,,,,,,,,,,,,,212,,,,,,,,,,,,,135,,,,,,,,,,,,,,,,,,,
2015-02,PARIS-EST,,,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238
2015-02,PARIS-NORD,153,,,,,55,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,
2015-02,PARIS-ST-LAZARE,,,,,,,,,,,220,,,156,,,,,330,,,,,,,,,,,,,,,,,,,,279,,,,,,,72,
2015-02,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,,,,,,,,,,
2015-02,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02,TOURS,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,,
2015-02,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,
2015-02,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,,,,,,,,,,,,
2015-03,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,
2015-03,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,
2015-03,BÉZIERS,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,31,,,,,,,72,,198,,,,,,,,,,,,,,,,,,
2015-03,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,
2015-03,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,
2015-03,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,67,,
2015-03,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,
2015-03,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,
2015-03,CLERMONT-FERRAND,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,233,,,,,,,,,,,,,,
2015-03,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,
2015-03,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,,,
2015-03,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,,,,,,,,,,,
2015-03,LIMOGES,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,
2015-03,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,,,,,,,,,,,,
2015-03,NANTES,,,,,72,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,,,
2015-03,NICE-VILLE,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03,NÎMES,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,,,,,,,,,,,,,,,
2015-03,PARIS-AUSTERLITZ,,,,,,,123,,,,,106,,,,,,,,,,,,,,,,,,,362,,,,,,,,,,,,,,126,,
2015-03,PARIS-BERCY,,,,,,,,,,,,,,,234,,,,,,,,,,,,,157,,,,,,,,,,,,,,,,,,,
2015-03,PARIS-EST,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263
2015-03,PARIS-NORD,173,,,,,62,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,
2015-03,PARIS-ST-LAZARE,,,,,,,,,,,235,,,170,,,,,359,,,,,,,,,,,,,,,,,,,,320,,,,,,,81,
2015-03,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297,,,,,,,,,,,
2015-03,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03,TOURS,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,
2015-03,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
2015-03,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,,,,,,,,,,,,
2015-04,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,
2015-04,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,
2015-04,BÉZIERS,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,30,,,,,,,69,,187,,,,,,,,,,,,,,,,,,
2015-04,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,
2015-04,BOURGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,
2015-04,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,65,,
2015-04,CERBERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,
2015-04,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,,,,,,,,,,,
2015-04,CLERMONT-FERRAND,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,224,,,,,,,,,,,,,,
2015-04,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,,,,,,,,,,
2015-04,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,,,
2015-04,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,,,,,,,,,
2015-04,LIMOGES,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04,LYON-PART-DIEU,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,
2015-04,MAUBEUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,,,,,,,,,,,
2015-04,NANTES,,,,,69,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04,NEVERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,,,,,,,,,,,,,
2015-04,NICE-VILLE,,,,,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04,NÎMES,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04,ORLÉANS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,,,,,,,,,,,,,
2015-04,PARIS-AUSTERLITZ,,,,,,,124,,,,,0,,,,,,,,,,,,,,,,,,,344,,,,,,,,,,,,,,120,,
2015-04,PARIS-BERCY,,,,,,,,,,,,,,,227,,,,,,,,,,,,,146,,,,,,,,,,,,,,,,,,,
2015-04,PARIS-EST,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261
2015-04,PARIS-NORD,161,,,,,58,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,
2015-04,PARIS-ST-LAZARE,,,,,,,,,,,231,,,167,,,,,345,,,,,,,,,,,,,,,,,,,,311,,,,,,,85,
2015-04,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04,ROUEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,
2015-04,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,
2015-04,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,
2015-04,TROYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,
2015-05,AMIENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,,,
2015-05,BELFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,,,,,,,,,
2015-05,BÉZIERS,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,31,,,,,,,71,,195,,,,,,,,,,,,,,,,,,
2015-05,BOULOGNE-VILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,
